Address,Area,Frontage,Access Road,Floors,Bedrooms,Bathrooms,Legal status,Furniture state,Price,City,District
"Đường Bàu Năng 1, Phường Hòa Minh, Liên Chiểu, Đà Nẵng",90.0,5.0,6.0,3.0,3,4,Have certificate,Full,6.09,Đà Nẵng,Liên Chiểu
"Đường Xuân La, Phường Xuân La, Tây Hồ, Hà Nội",60.0,6.0,3.0,5.0,6,6,Have certificate,N/A,7.0,Hà Nội,Tây Hồ
"Phường Bình Trưng Tây, Quận 2, Hồ Chí Minh",52.0,4.0,4.0,4.0,3,4,Sale contract,N/A,6.3,Hồ Chí Minh,Quận 2
"Đường Bến Bình Đông, Phường 15, Quận 8, Hồ Chí Minh",80.0,4.2,5.0,1.0,3,2,Have certificate,N/A,4.4,Hồ Chí Minh,Quận 8
"Phường Bình Trưng Đông, Quận 2, Hồ Chí Minh",60.0,4.5,10.0,5.0,4,5,Have certificate,N/A,10.0,Hồ Chí Minh,Quận 2
"Đường Thới An 5, Phường Thới An, Quận 12, Hồ Chí Minh",34.3,4.0,8.0,2.0,2,2,Sale contract,N/A,2.5,Hồ Chí Minh,Quận 12
"Đường Lâm Văn Bền, Phường Tân Kiểng, Quận 7, Hồ Chí Minh",52.0,4.0,5.0,4.0,4,4,Have certificate,Full,6.5,Hồ Chí Minh,Quận 7
"Hẻm 493, Đường Cách Mạng Tháng Tám, Phường 13, Quận 10, Hồ Chí Minh",44.0,3.8,6.0,3.0,4,3,Have certificate,Basic,8.9,Hồ Chí Minh,Quận 10
"Đường Số 4, Phường Bình Hưng Hòa, Bình Tân, Hồ Chí Minh",42.0,4.0,4.0,2.0,3,2,Have certificate,N/A,4.3,Hồ Chí Minh,Bình Tân
"Phường Mỗ Lao, Hà Đông, Hà Nội",40.0,5.0,3.0,6.0,3,4,Have certificate,Basic,7.5,Hà Nội,Hà Đông
"Đường Số 21, Phường 10, Quận 6, Hồ Chí Minh",72.0,4.0,8.0,4.0,4,5,Have certificate,Full,10.0,Hồ Chí Minh,Quận 6
"Đường Quốc Lộ 13, Phường Hiệp Bình Phước, Thủ Đức, Hồ Chí Minh",40.0,4.0,6.0,2.0,2,2,Have certificate,Basic,4.5,Hồ Chí Minh,Thủ Đức
"Phố Thái Hà, Phường Trung Liệt, Đống Đa, Hà Nội",32.0,4.5,2.0,4.5,2,4,Have certificate,Basic,9.3,Hà Nội,Đống Đa
"Phố Đại La, Phường Đồng Tâm, Hai Bà Trưng, Hà Nội",26.0,5.0,6.0,2.0,2,2,Have certificate,N/A,3.1,Hà Nội,Hai Bà Trưng
"Đường Lạc Long Quân, Phường Xuân La, Tây Hồ, Hà Nội",30.0,3.5,3.0,4.0,3,3,Have certificate,Full,6.0,Hà Nội,Tây Hồ
"Đường Lê Thúc Hoạch, Phường Phú Thọ Hòa, Tân Phú, Hồ Chí Minh",40.0,4.0,4.0,4.0,4,4,Have certificate,Full,6.4,Hồ Chí Minh,Tân Phú
"Phường Trường Thọ, Thủ Đức, Hồ Chí Minh",40.0,4.0,6.0,2.0,2,2,Have certificate,N/A,3.5,Hồ Chí Minh,Thủ Đức
"Đường Nguyễn Thị Thập, Phường Phú Thuận, Quận 7, Hồ Chí Minh",54.0,4.0,5.0,2.0,3,2,Have certificate,N/A,4.85,Hồ Chí Minh,Quận 7
"Phố Thái Hà, Phường Trung Liệt, Đống Đa, Hà Nội",46.0,4.5,2.0,4.0,4,4,Have certificate,Full,7.6,Hà Nội,Đống Đa
"Đường Lạc Long Quân, Phường Nghĩa Đô, Cầu Giấy, Hà Nội",30.0,4.0,3.0,5.0,4,4,Have certificate,Full,5.65,Hà Nội,Cầu Giấy
"Đường Tô Ký, Phường Đông Hưng Thuận, Quận 12, Hồ Chí Minh",100.0,4.7,5.0,2.0,3,2,Have certificate,N/A,5.49,Hồ Chí Minh,Quận 12
"Đường Nguyễn Văn Đậu, Phường 6, Bình Thạnh, Hồ Chí Minh",70.0,5.0,5.0,2.0,4,5,Have certificate,Full,7.89,Hồ Chí Minh,Bình Thạnh
"62, Đường Ngô Chí Quốc, Phường Bình Chiểu, Thủ Đức, Hồ Chí Minh",57.0,4.0,6.0,3.0,1,1,Have certificate,N/A,4.25,Hồ Chí Minh,Thủ Đức
"Đường Xô Viết Nghệ Tĩnh, Phường 21, Bình Thạnh, Hồ Chí Minh",93.0,4.0,5.0,2.0,5,5,Have certificate,Full,9.79,Hồ Chí Minh,Bình Thạnh
"Đường Phan Văn Trị, Phường 11, Bình Thạnh, Hồ Chí Minh",110.0,5.0,2.0,2.0,3,2,Have certificate,Full,8.89,Hồ Chí Minh,Bình Thạnh
"Đường Xô Viết Nghệ Tĩnh, Phường 25, Bình Thạnh, Hồ Chí Minh",70.0,4.1,6.0,2.0,3,2,Have certificate,Full,9.49,Hồ Chí Minh,Bình Thạnh
"Đường Trần Văn Kỷ, Phường 14, Bình Thạnh, Hồ Chí Minh",60.0,4.0,3.0,3.0,3,3,Have certificate,Full,6.49,Hồ Chí Minh,Bình Thạnh
"Hẻm 1/, Đường Ung Văn Khiêm, Phường 25, Bình Thạnh, Hồ Chí Minh",62.0,4.0,6.0,2.0,3,3,Have certificate,Full,7.69,Hồ Chí Minh,Bình Thạnh
"Đường Định Công Thượng, Phường Định Công, Hoàng Mai, Hà Nội",33.0,4.0,4.0,5.0,4,4,Have certificate,Full,5.55,Hà Nội,Hoàng Mai
"Đường Yên Xá, Xã Tân Triều, Thanh Trì, Hà Nội",35.0,3.7,4.0,5.0,4,4,Have certificate,Full,5.8,Hà Nội,Thanh Trì
"Xã Tân Triều, Thanh Trì, Hà Nội",45.0,4.0,12.0,4.0,4,4,Have certificate,Full,8.0,Hà Nội,Thanh Trì
"Đường Xô Viết Nghệ Tĩnh, Phường 25, Bình Thạnh, Hồ Chí Minh",55.0,3.6,6.0,2.0,3,2,Have certificate,Full,4.69,Hồ Chí Minh,Bình Thạnh
"Đường An Dương Vương, Phường Phú Thượng, Tây Hồ, Hà Nội",42.0,4.0,3.0,5.0,4,4,Have certificate,Full,8.1,Hà Nội,Tây Hồ
"Đường Thanh Bình, Phường Mỗ Lao, Hà Đông, Hà Nội",40.0,4.6,2.0,5.0,3,4,Have certificate,N/A,9.9,Hà Nội,Hà Đông
"Phố Việt Hưng, Phường Việt Hưng, Long Biên, Hà Nội",35.0,4.6,2.0,4.0,2,3,Have certificate,Full,4.95,Hà Nội,Long Biên
"Phường Văn Quán, Hà Đông, Hà Nội",36.0,3.2,5.0,4.0,4,3,Have certificate,Full,6.5,Hà Nội,Hà Đông
"Hẻm 1/, Đường Xô Viết Nghệ Tĩnh, Phường 25, Bình Thạnh, Hồ Chí Minh",110.0,4.2,12.0,1.0,1,1,Have certificate,Full,8.25,Hồ Chí Minh,Bình Thạnh
"Phường Mỗ Lao, Hà Đông, Hà Nội",80.0,5.5,2.0,4.0,4,4,Have certificate,Full,8.5,Hà Nội,Hà Đông
"Đường Lê Hồng Phong, Phường 4, Đà Lạt, Lâm Đồng",73.0,6.0,7.0,3.0,4,3,Sale contract,N/A,6.3,Lâm Đồng,Đà Lạt
"Đường Nguyễn Trung Trực, Phường 3, Đà Lạt, Lâm Đồng",83.2,5.0,3.5,3.0,4,4,Have certificate,Full,6.5,Lâm Đồng,Đà Lạt
"Đường Phạm Văn Nghị, Phường Cổ Nhuế 2, Bắc Từ Liêm, Hà Nội",63.0,4.5,3.0,5.0,3,3,Sale contract,N/A,8.6,Hà Nội,Bắc Từ Liêm
"Đường Xuân Phương, Phường Xuân Phương, Nam Từ Liêm, Hà Nội",40.0,4.0,2.5,5.0,3,3,Have certificate,Full,5.1,Hà Nội,Nam Từ Liêm
"Đường Nguyễn An Ninh, Phường 6, Đà Lạt, Lâm Đồng",126.0,9.5,5.0,2.0,4,3,Have certificate,Full,6.5,Lâm Đồng,Đà Lạt
"Đường An Thắng, Phường Biên Giang, Hà Đông, Hà Nội",30.0,3.7,2.5,3.0,3,3,Have certificate,Basic,2.5,Hà Nội,Hà Đông
"Đường Nguyễn Thị Thập, Phường Tân Hưng, Quận 7, Hồ Chí Minh",60.0,5.0,5.0,3.0,4,3,Have certificate,N/A,2.35,Hồ Chí Minh,Quận 7
"Đường Lê Quang Đạo, Phường Phú Đô, Nam Từ Liêm, Hà Nội",40.0,4.0,3.0,4.0,4,4,Have certificate,Full,7.6,Hà Nội,Nam Từ Liêm
"Đường Huỳnh Tấn Phát, Phường Tân Thuận Đông, Quận 7, Hồ Chí Minh.",30.0,4.2,5.0,2.0,2,2,Have certificate,Basic,2.45,Hồ Chí Minh,Quận 7
"Đường DX 070, Phường Định Hòa, Thủ Dầu Một, Bình Dương",75.0,5.0,8.0,2.0,2,2,Have certificate,Full,2.87,Bình Dương,Thủ Dầu Một
"Đường Xuân Phương, Phường Xuân Phương, Nam Từ Liêm, Hà Nội.",45.0,4.0,2.5,7.0,6,4,Have certificate,N/A,10.0,Hà Nội,Nam Từ Liêm
"Phố Hàng Bồ, Phường Hàng Bồ, Hoàn Kiếm, Hà Nội",70.0,6.0,5.0,2.0,3,3,Have certificate,Basic,7.5,Hà Nội,Hoàn Kiếm
"Đường Thạnh Xuân 43, Phường Thạnh Xuân, Quận 12, Hồ Chí Minh",60.0,4.0,3.0,1.0,1,1,Have certificate,Full,2.85,Hồ Chí Minh,Quận 12
"Đường Thanh Bình, Phường Mỗ Lao, Hà Đông, Hà Nội",42.0,4.5,3.0,5.0,4,4,Have certificate,Basic,6.0,Hà Nội,Hà Đông
"Phố Cảm Hội, Phường Đống Mác, Hai Bà Trưng, Hà Nội",40.0,8.0,3.0,4.0,3,4,Have certificate,Full,9.25,Hà Nội,Hai Bà Trưng
"Đường Nguyễn Thông, Phường 9, Quận 3, Hồ Chí Minh",35.0,3.2,2.5,2.0,2,2,Have certificate,N/A,4.2,Hồ Chí Minh,Quận 3
"Đường Liên Xã, Xã Đại Thành, Quốc Oai, Hà Nội",53.0,3.8,3.5,3.0,3,3,Have certificate,Basic,3.1,Hà Nội,Quốc Oai
"Đường Lê Thiệt, Phường Phú Thọ Hòa, Tân Phú, Hồ Chí Minh",38.0,4.0,12.0,3.0,3,3,Have certificate,N/A,5.0,Hồ Chí Minh,Tân Phú
"Đường Cầu Giấy, Phường Dịch Vọng, Cầu Giấy, Hà Nội",45.0,5.0,5.0,5.0,5,5,Have certificate,N/A,7.9,Hà Nội,Cầu Giấy
"Dự án Vinhomes Royal Island, Xã Thủy Triều, Thủy Nguyên, Hải Phòng",67.5,5.0,12.0,4.0,4,4,Have certificate,Full,8.1,Hải Phòng,Thủy Nguyên
"Đường Khương Đình, Phường Khương Đình, Thanh Xuân, Hà Nội",38.0,3.0,2.5,4.0,4,4,Have certificate,N/A,6.5,Hà Nội,Thanh Xuân
"Phường Hiệp Bình Chánh, Thủ Đức, Hồ Chí Minh",70.0,5.0,5.0,4.0,4,5,Have certificate,N/A,6.9,Hồ Chí Minh,Thủ Đức
"Đường Tây Sơn, Phường Quang Trung, Đống Đa, Hà Nội",42.0,5.0,3.0,5.0,6,3,Have certificate,Full,6.9,Hà Nội,Đống Đa
"Đường Đình Tân Khai, Phường Bình Trị Đông, Bình Tân, Hồ Chí Minh",131.2,8.2,6.0,2.0,3,3,Have certificate,Basic,8.9,Hồ Chí Minh,Bình Tân
"Đường Hương lộ 2, Phường Bình Trị Đông A, Bình Tân, Hồ Chí Minh",55.0,5.0,5.0,4.0,4,3,Have certificate,N/A,4.95,Hồ Chí Minh,Bình Tân
"Phố Cự Lộc, Phường Thượng Đình, Thanh Xuân, Hà Nội",38.0,6.3,3.0,4.0,3,3,Have certificate,Full,5.95,Hà Nội,Thanh Xuân
"Đường Nhổn, Phường Minh Khai, Bắc Từ Liêm, Hà Nội",35.0,3.5,4.0,5.0,5,4,Have certificate,Basic,5.15,Hà Nội,Bắc Từ Liêm
"Đường La Tinh, Xã Đông La, Hoài Đức, Hà Nội",32.0,3.8,2.5,5.0,3,4,Have certificate,Basic,2.5,Hà Nội,Hoài Đức
"Phường Biên Giang, Hà Đông, Hà Nội",32.0,3.8,3.0,5.0,3,4,Have certificate,Basic,2.85,Hà Nội,Hà Đông
"Đường Tây Sơn, Phường Quang Trung, Đống Đa, Hà Nội",50.0,5.0,3.0,4.0,3,3,Have certificate,Full,6.9,Hà Nội,Đống Đa
"Đường Hương Lộ 6, Xã Thạnh Phú, Vĩnh Cửu, Đồng Nai",110.0,5.5,6.0,2.0,3,2,Have certificate,Basic,1.94,Đồng Nai,Vĩnh Cửu
"Phố Việt Hưng, Phường Việt Hưng, Long Biên, Hà Nội",40.0,4.5,2.0,5.0,3,4,Have certificate,Basic,5.2,Hà Nội,Long Biên
"Đường Tân Triều, Xã Tân Triều, Thanh Trì, Hà Nội",39.0,4.0,3.0,4.0,5,4,Have certificate,Full,5.35,Hà Nội,Thanh Trì
"Đường La Tinh, Xã Đông La, Hoài Đức, Hà Nội",30.0,3.8,2.5,5.0,4,4,Have certificate,Basic,3.1,Hà Nội,Hoài Đức
"Đường Cổ Linh, Phường Thạch Bàn, Long Biên, Hà Nội",33.0,4.5,2.5,5.0,4,3,Have certificate,Basic,4.7,Hà Nội,Long Biên
"Phố Khúc Thừa Dụ, Phường Dịch Vọng, Cầu Giấy, Hà Nội",50.0,4.0,4.0,5.0,6,4,Have certificate,Full,9.0,Hà Nội,Cầu Giấy
"Đường Khương Trung, Phường Khương Trung, Thanh Xuân, Hà Nội",50.0,4.0,3.0,4.0,4,4,Have certificate,Basic,8.9,Hà Nội,Thanh Xuân
"Đường Nguyễn Tri Phương, Phường 14, Quận 10, Hồ Chí Minh",85.0,4.2,5.0,2.0,2,3,Have certificate,Full,9.0,Hồ Chí Minh,Quận 10
"Đường Minh Khai, Phường Vĩnh Tuy, Hai Bà Trưng, Hà Nội",33.0,3.8,2.3,5.0,3,4,Have certificate,Basic,5.5,Hà Nội,Hai Bà Trưng
"Đường Bùi Xương Trạch, Phường Khương Trung, Thanh Xuân, Hà Nội",34.0,4.0,2.0,5.0,6,7,Have certificate,N/A,6.0,Hà Nội,Thanh Xuân
"Đường Kim Ngưu, Phường Vĩnh Tuy, Hai Bà Trưng, Hà Nội",32.0,3.9,3.1,5.0,3,4,Have certificate,Basic,5.68,Hà Nội,Hai Bà Trưng
"Phố Nghĩa Dũng, Phường Phúc Xá, Ba Đình, Hà Nội",41.0,5.3,2.0,4.0,5,3,Have certificate,N/A,7.0,Hà Nội,Ba Đình
"Đường Nguyễn Thị Thập, Phường Tân Phú, Quận 7, Hồ Chí Minh",54.0,4.0,6.0,4.0,4,5,Have certificate,Full,6.2,Hồ Chí Minh,Quận 7
"Phố Doãn Kế Thiện, Phường Mai Dịch, Cầu Giấy, Hà Nội",38.0,3.5,3.0,2.0,4,4,Have certificate,N/A,8.6,Hà Nội,Cầu Giấy
"Xã Phụng Châu, Chương Mỹ, Hà Nội",40.0,3.8,2.5,3.0,3,3,Have certificate,Basic,2.3,Hà Nội,Chương Mỹ
"Đường Hoàng Văn Thụ, Phường 2, Tân Bình, Hồ Chí Minh",47.0,4.6,5.0,2.0,3,3,Have certificate,Full,7.05,Hồ Chí Minh,Tân Bình
"Phố Trần Đại Nghĩa, Phường Đồng Tâm, Hai Bà Trưng, Hà Nội",40.0,4.2,5.0,5.0,6,4,Have certificate,N/A,8.5,Hà Nội,Hai Bà Trưng
"Đường Vương Thừa Vũ, Phường Khương Trung, Thanh Xuân, Hà Nội",75.0,4.5,6.0,5.0,4,4,Have certificate,N/A,8.5,Hà Nội,Thanh Xuân
"Đường Số 59, Phường 14, Gò Vấp, Hồ Chí Minh",32.0,3.2,4.0,2.0,2,2,Have certificate,Full,3.45,Hồ Chí Minh,Gò Vấp
"Đường Giải Phóng, Phường Phương Liệt, Thanh Xuân, Hà Nội",43.0,3.5,4.0,4.0,4,4,Have certificate,N/A,6.98,Hà Nội,Thanh Xuân
"Phường Mỗ Lao, Hà Đông, Hà Nội",75.0,5.0,2.0,3.0,4,4,Have certificate,Full,10.0,Hà Nội,Hà Đông
"Đường Ngọc Thụy, Phường Ngọc Thụy, Long Biên, Hà Nội",128.0,7.8,10.0,1.0,2,1,Have certificate,Basic,8.15,Hà Nội,Long Biên
"Đường Đệ, Phường Vĩnh Hòa, Nha Trang, Khánh Hòa",64.8,4.8,7.0,1.0,2,1,Have certificate,Full,2.7,Khánh Hòa,Nha Trang
"Đường Trường Chinh, Phường Khương Thượng, Đống Đa, Hà Nội",41.0,4.0,3.0,4.0,4,3,Have certificate,Full,8.2,Hà Nội,Đống Đa
"Đường Đội Cấn, Phường Liễu Giai, Ba Đình, Hà Nội",37.0,10.0,2.0,7.0,5,5,Have certificate,Basic,9.8,Hà Nội,Ba Đình
"Đường Hồng Bàng, Phường 6, Quận 6, Hồ Chí Minh",50.0,3.4,5.0,5.0,2,2,Sale contract,N/A,8.5,Hồ Chí Minh,Quận 6
"Đường 6, Phường Yên Nghĩa, Hà Đông, Hà Nội",35.0,4.2,3.0,4.0,3,3,Have certificate,Basic,1.92,Hà Nội,Hà Đông
"Phường Tam Phú, Thủ Đức, Hồ Chí Minh",64.0,4.0,5.0,1.0,2,2,Have certificate,N/A,4.4,Hồ Chí Minh,Thủ Đức
"Xã Cao Viên, Thanh Oai, Hà Nội",38.0,3.0,3.0,4.0,3,3,Have certificate,Basic,1.7,Hà Nội,Thanh Oai
"145 Nguyễn Thiện Thuật, Phường 1, Quận 3, Hồ Chí Minh",45.7,3.0,5.0,4.0,6,6,Have certificate,Full,8.5,Hồ Chí Minh,Quận 3
"Xã Phụng Châu, Chương Mỹ, Hà Nội",56.0,3.8,3.5,3.0,3,3,Have certificate,Basic,3.15,Hà Nội,Chương Mỹ
"Đường Lê Thị Út, Phường Tân Đông Hiệp, Dĩ An, Bình Dương",140.0,4.0,5.0,1.0,3,3,Have certificate,Basic,5.2,Bình Dương,Dĩ An
"Đường Giang Biên, Phường Giang Biên, Long Biên, Hà Nội",61.0,3.81,3.8,4.0,4,4,Have certificate,Basic,8.1,Hà Nội,Long Biên
"Phố Chùa Láng, Phường Láng Thượng, Đống Đa, Hà Nội",30.0,3.8,3.0,5.0,3,4,Have certificate,Basic,6.7,Hà Nội,Đống Đa
"Phố Xã Đàn, Phường Phương Liên, Đống Đa, Hà Nội",35.0,5.0,3.0,4.0,3,3,Have certificate,Full,6.15,Hà Nội,Đống Đa
"Đường Xuân Thủy, Phường Dịch Vọng Hậu, Cầu Giấy, Hà Nội",51.0,4.0,3.0,4.0,6,6,Sale contract,N/A,9.45,Hà Nội,Cầu Giấy
"Đường Giang Biên, Phường Giang Biên, Long Biên, Hà Nội",54.0,4.5,3.0,2.0,4,4,Have certificate,Basic,6.4,Hà Nội,Long Biên
"Đường Cầu Bươu, Phường Kiến Hưng, Hà Đông, Hà Nội",45.0,3.6,5.0,5.0,4,5,Have certificate,Full,6.6,Hà Nội,Hà Đông
"đường Võng Thị, Phường Bưởi, Tây Hồ, Hà Nội",33.0,3.4,2.5,4.0,4,4,Have certificate,Full,7.6,Hà Nội,Tây Hồ
"Phố Nguyễn Ngọc Vũ, Phường Trung Hòa, Cầu Giấy, Hà Nội",31.0,5.0,3.0,5.0,5,4,Have certificate,N/A,7.0,Hà Nội,Cầu Giấy
"Đường Cầu Bươu, Phường Kiến Hưng, Hà Đông, Hà Nội",45.0,3.6,6.0,5.0,4,5,Have certificate,Full,6.6,Hà Nội,Hà Đông
"Đường Liên Xã, Xã Đại Thành, Quốc Oai, Hà Nội",50.0,3.7,3.5,3.0,3,3,Have certificate,Full,2.75,Hà Nội,Quốc Oai
"Đường Gò Dưa, Phường Tam Bình, Thủ Đức, Hồ Chí Minh",34.0,4.0,2.0,2.0,2,1,Have certificate,N/A,1.95,Hồ Chí Minh,Thủ Đức
"Phố Doãn Kế Thiện, Phường Mai Dịch, Cầu Giấy, Hà Nội",44.0,3.5,4.0,5.0,6,4,Have certificate,Basic,8.9,Hà Nội,Cầu Giấy
"Đường Nguyễn Trãi, Phường Thanh Xuân Bắc, Thanh Xuân, Hà Nội",57.0,4.3,2.5,3.0,3,3,Have certificate,N/A,6.0,Hà Nội,Thanh Xuân
"Phường Mỹ Đình 1, Nam Từ Liêm, Hà Nội",30.0,4.2,5.0,6.0,3,3,Have certificate,Full,6.85,Hà Nội,Nam Từ Liêm
"Đường Võ Văn Tần, Phường 5, Quận 3, Hồ Chí Minh",47.0,2.4,6.0,4.0,3,5,Have certificate,N/A,9.5,Hồ Chí Minh,Quận 3
"Đường Phan Văn Hớn, Phường Tân Thới Nhất, Quận 12, Hồ Chí Minh",72.0,4.0,12.0,1.0,4,4,Have certificate,N/A,7.85,Hồ Chí Minh,Quận 12
"Đường Suối Lội, Xã Tân Thông Hội, Củ Chi, Hồ Chí Minh",125.0,5.0,7.0,1.0,2,2,Have certificate,Full,1.7,Hồ Chí Minh,Củ Chi
"Đường 3/2, Phường 11, Quận 10, Hồ Chí Minh",37.6,3.6,4.0,3.0,2,3,Have certificate,N/A,7.5,Hồ Chí Minh,Quận 10
"Đường 339, Phường Phước Long B, Quận 9, Hồ Chí Minh",99.0,5.0,5.0,2.0,6,6,Have certificate,Full,6.4,Hồ Chí Minh,Quận 9
"Phố Thái Hà, Phường Trung Liệt, Đống Đa, Hà Nội",45.0,4.5,2.0,4.0,4,3,Have certificate,Full,7.8,Hà Nội,Đống Đa
"Đường Phan Huỳnh Điểu, Phường Hòa Quý, Ngũ Hành Sơn, Đà Nẵng",122.0,5.0,7.5,3.0,4,5,Have certificate,Full,7.7,Đà Nẵng,Ngũ Hành Sơn
"Đường Lái Thiêu 70, Phường Lái Thiêu, Thuận An, Bình Dương",107.0,6.0,5.0,1.0,2,1,Have certificate,Basic,3.4,Bình Dương,Thuận An
"Phường Dịch Vọng Hậu, Cầu Giấy, Hà Nội",35.0,3.65,5.0,6.0,4,4,Have certificate,Full,5.85,Hà Nội,Cầu Giấy
"Dự án The Ninety Complex, Đường Láng, Phường Ngã Tư Sở, Đống Đa, Hà Nội",58.0,3.8,3.0,4.0,4,3,Have certificate,Full,7.2,Hà Nội,Đống Đa
"Đường Xuân Đỉnh, Phường Xuân Đỉnh, Bắc Từ Liêm, Hà Nội",39.0,4.0,3.0,5.0,3,4,Have certificate,N/A,7.3,Hà Nội,Bắc Từ Liêm
"Phố Vạn Phúc, Phường Vạn Phúc, Hà Đông, Hà Nội",27.0,4.0,5.0,4.0,3,4,Have certificate,N/A,3.7,Hà Nội,Hà Đông
"Đường Trung Mỹ Tân Xuân, Xã Trung Chánh, Hóc Môn, Hồ Chí Minh",90.0,4.5,4.0,2.0,2,2,Have certificate,N/A,2.99,Hồ Chí Minh,Hóc Môn
"Phường Thuận Giao, Thuận An, Bình Dương",62.0,4.0,6.0,3.0,4,4,Have certificate,Basic,3.85,Bình Dương,Thuận An
"Đường Phú Thọ Hòa, Phường Phú Thọ Hòa, Tân Phú, Hồ Chí Minh",42.0,4.0,4.5,3.0,3,4,Have certificate,Basic,4.6,Hồ Chí Minh,Tân Phú
"Đường Hoàng Quốc Việt, Phường Phú Thuận, Quận 7, Hồ Chí Minh",40.0,3.0,2.0,2.0,3,2,Have certificate,Full,3.8,Hồ Chí Minh,Quận 7
"Đường Lĩnh Nam, Phường Vĩnh Hưng, Hoàng Mai, Hà Nội",60.0,4.0,2.3,1.0,2,2,Have certificate,Basic,4.3,Hà Nội,Hoàng Mai
"Đường Giáp Nhất, Phường Nhân Chính, Thanh Xuân, Hà Nội",53.0,4.5,5.0,5.0,4,4,Have certificate,Full,7.9,Hà Nội,Thanh Xuân
"Xã Tả Thanh Oai, Thanh Trì, Hà Nội",30.0,4.0,3.0,6.0,3,4,Have certificate,Basic,4.5,Hà Nội,Thanh Trì
"Ngõ 150, Đường Tân Khai, Phường Vĩnh Hưng, Hoàng Mai, Hà Nội",75.0,3.65,3.0,4.0,4,3,Have certificate,N/A,7.5,Hà Nội,Hoàng Mai
"Đường Võ Văn Tần, Phường 5, Quận 3, Hồ Chí Minh",47.0,4.1,5.0,4.0,3,3,Have certificate,N/A,9.8,Hồ Chí Minh,Quận 3
"Đường Đại lộ 3, Phường Phước Bình, Quận 9, Hồ Chí Minh",100.0,4.0,10.0,2.0,3,3,Have certificate,Full,7.9,Hồ Chí Minh,Quận 9
"Đường Nguyễn Xiển, Phường Thanh Xuân Nam, Thanh Xuân, Hà Nội",27.0,4.2,5.0,6.0,4,5,Have certificate,N/A,6.5,Hà Nội,Thanh Xuân
"Đường Khuông Việt, Phường Phú Trung, Tân Phú, Hồ Chí Minh",70.0,4.0,12.0,3.5,2,1,Have certificate,Full,9.5,Hồ Chí Minh,Tân Phú
"Đường Nguyễn Văn Khối, Phường 11, Gò Vấp, Hồ Chí Minh",53.95,4.15,3.5,2.0,2,3,Have certificate,Full,5.35,Hồ Chí Minh,Gò Vấp
"Đường Đình Phong Phú, Phường Tăng Nhơn Phú B, Quận 9, Hồ Chí Minh",100.0,5.0,5.0,2.0,3,2,Have certificate,Full,6.0,Hồ Chí Minh,Quận 9
"463B Đường Cách Mạng Tháng Tám, Phường 13, Quận 10, Hồ Chí Minh",63.0,5.2,3.0,3.0,4,4,Have certificate,Basic,9.2,Hồ Chí Minh,Quận 10
"Đường Xa La, Phường Kiến Hưng, Hà Đông, Hà Nội",37.0,3.8,3.0,4.0,4,4,Have certificate,Full,5.3,Hà Nội,Hà Đông
"Phố Nguyễn Ngọc Vũ, Phường Trung Hòa, Cầu Giấy, Hà Nội",45.0,6.0,3.0,3.0,4,4,Have certificate,Full,7.3,Hà Nội,Cầu Giấy
"Đường Thạnh Xuân 21, Phường Thạnh Xuân, Quận 12, Hồ Chí Minh",84.0,4.0,8.0,3.0,4,3,Have certificate,Full,7.9,Hồ Chí Minh,Quận 12
"Đường Thạnh Lộc 27, Phường Thạnh Lộc, Quận 12, Hồ Chí Minh",57.5,4.0,4.0,3.0,4,5,Have certificate,Full,5.6,Hồ Chí Minh,Quận 12
"Đường Huỳnh Văn Bánh, Phường 15, Phú Nhuận, Hồ Chí Minh",41.0,4.0,4.0,2.0,2,4,Have certificate,Full,6.25,Hồ Chí Minh,Phú Nhuận
"Phường Thạnh Xuân, Quận 12, Hồ Chí Minh",120.0,11.0,6.0,4.0,5,5,Have certificate,Basic,7.3,Hồ Chí Minh,Quận 12
"Phố Lý Thường Kiệt, Phường Trần Hưng Đạo, Hoàn Kiếm, Hà Nội",23.0,4.2,5.0,4.0,1,1,Sale contract,Full,5.0,Hà Nội,Hoàn Kiếm
"Đường Hà Huy Giáp, Phường Thạnh Lộc, Quận 12, Hồ Chí Minh",99.0,4.0,10.0,4.0,1,1,Have certificate,N/A,6.2,Hồ Chí Minh,Quận 12
"Đường Phú Diễn, Phường Phú Diễn, Bắc Từ Liêm, Hà Nội",50.0,4.0,7.0,5.0,5,5,Have certificate,N/A,8.5,Hà Nội,Bắc Từ Liêm
"Ngõ 6, Đường Chiến Thắng, Phường La Khê, Hà Đông, Hà Nội",42.0,4.2,5.0,4.0,3,3,Have certificate,Basic,6.15,Hà Nội,Hà Đông
"Đường 8, Phường Trường Thọ, Thủ Đức, Hồ Chí Minh",56.7,5.12,8.0,2.0,3,3,Have certificate,Full,6.5,Hồ Chí Minh,Thủ Đức
"Phường Trảng Dài, Biên Hòa, Đồng Nai",92.8,4.0,4.0,2.0,2,1,Sale contract,N/A,4.5,Đồng Nai,Biên Hòa
"Phường Yên Nghĩa, Hà Đông, Hà Nội",35.0,4.1,3.5,4.0,4,3,Have certificate,Full,1.98,Hà Nội,Hà Đông
"Đường Kinh Dương Vương, Phường 12, Quận 6, Hồ Chí Minh",76.0,4.5,8.0,4.0,5,4,Sale contract,N/A,6.2,Hồ Chí Minh,Quận 6
